,Date,Open,created_at,polarity,subjectivity
14576,2018-06-30 13:00:00,6390.06,,,
14577,2018-06-30 12:00:00,6400.38,,,
14578,2018-06-30 11:00:00,6385.95,,,
14579,2018-06-30 10:00:00,6410.25,,,
14580,2018-06-30 09:00:00,6385.6,,,
14581,2018-06-30 08:00:00,6403.11,,,
14582,2018-06-30 07:00:00,6387.52,,,
14583,2018-06-30 06:00:00,6395.01,,,
14584,2018-06-30 05:00:00,6385.15,,,
14585,2018-06-30 04:00:00,6368.34,,,
14586,2018-06-30 03:00:00,6393.19,,,
14587,2018-06-30 02:00:00,6409.18,,,
14588,2018-06-30 01:00:00,6231.0,,,
14589,2018-06-30 00:00:00,6202.49,,,
14590,2018-06-29 23:00:00,6245.61,,,
14591,2018-06-29 22:00:00,5915.98,,,
14592,2018-06-29 21:00:00,5892.32,,,
14593,2018-06-29 20:00:00,5879.7,,,
14594,2018-06-29 19:00:00,5883.01,,,
14595,2018-06-29 18:00:00,5892.79,,,
14596,2018-06-29 17:00:00,5875.0,,,
14597,2018-06-29 16:00:00,5902.85,,,
14598,2018-06-29 15:00:00,5901.73,,,
14599,2018-06-29 14:00:00,5863.87,,,
14600,2018-06-29 13:00:00,5859.28,,,
14601,2018-06-29 12:00:00,5868.91,,,
14602,2018-06-29 11:00:00,5890.0,,,
14603,2018-06-29 10:00:00,5912.2,,,
14604,2018-06-29 09:00:00,5904.02,,,
14605,2018-06-29 08:00:00,5892.6,,,
14606,2018-06-29 07:00:00,5884.76,,,
14607,2018-06-29 06:00:00,5894.0,,,
14608,2018-06-29 05:00:00,5852.26,,,
14609,2018-06-29 04:00:00,5875.0,,,
14610,2018-06-29 03:00:00,5868.17,,,
14611,2018-06-29 02:00:00,5872.43,,,
14612,2018-06-29 01:00:00,5884.56,,,
14613,2018-06-29 00:00:00,5850.13,,,
14614,2018-06-28 23:00:00,5936.53,,,
14615,2018-06-28 22:00:00,5915.72,,,
14616,2018-06-28 21:00:00,6044.63,,,
14617,2018-06-28 20:00:00,6081.94,,,
14618,2018-06-28 19:00:00,6096.95,,,
14619,2018-06-28 18:00:00,6097.92,,,
14620,2018-06-28 17:00:00,6095.28,,,
14621,2018-06-28 16:00:00,6098.01,,,
14622,2018-06-28 15:00:00,6108.34,,,
14623,2018-06-28 14:00:00,6100.0,,,
14624,2018-06-28 13:00:00,6104.26,,,
14625,2018-06-28 12:00:00,6106.84,,,
14626,2018-06-28 11:00:00,6089.68,,,
14627,2018-06-28 10:00:00,6100.0,,,
14628,2018-06-28 09:00:00,6118.39,,,
14629,2018-06-28 08:00:00,6106.99,,,
14630,2018-06-28 07:00:00,6099.65,,,
14631,2018-06-28 06:00:00,6109.3,,,
14632,2018-06-28 05:00:00,6116.91,,,
14633,2018-06-28 04:00:00,6086.11,,,
14634,2018-06-28 03:00:00,6106.89,,,
14635,2018-06-28 02:00:00,6134.04,,,
14636,2018-06-28 01:00:00,6144.67,,,
14637,2018-06-28 00:00:00,6135.8,,,
14638,2018-06-27 23:00:00,6139.81,,,
14639,2018-06-27 22:00:00,6119.49,,,
14640,2018-06-27 21:00:00,6124.65,,,
14641,2018-06-27 20:00:00,6143.65,,,
14642,2018-06-27 19:00:00,6117.39,,,
14643,2018-06-27 18:00:00,6120.89,,,
14644,2018-06-27 17:00:00,6122.38,,,
14645,2018-06-27 16:00:00,6101.95,,,
14646,2018-06-27 15:00:00,6051.48,,,
14647,2018-06-27 14:00:00,6086.99,,,
14648,2018-06-27 13:00:00,6088.28,,,
14649,2018-06-27 12:00:00,6092.2,,,
14650,2018-06-27 11:00:00,6117.7,,,
14651,2018-06-27 10:00:00,6095.42,,,
14652,2018-06-27 09:00:00,6080.23,,,
14653,2018-06-27 08:00:00,6075.92,,,
14654,2018-06-27 07:00:00,6072.34,,,
14655,2018-06-27 06:00:00,6069.51,,,
14656,2018-06-27 05:00:00,6057.44,,,
14657,2018-06-27 04:00:00,6036.86,,,
14658,2018-06-27 03:00:00,6072.14,,,
14659,2018-06-27 02:00:00,6084.44,,,
14660,2018-06-27 01:00:00,6095.39,,,
14661,2018-06-27 00:00:00,6060.01,,,
14662,2018-06-26 23:00:00,6157.51,,,
14663,2018-06-26 22:00:00,6211.48,,,
14664,2018-06-26 21:00:00,6180.13,,,
14665,2018-06-26 20:00:00,6169.99,,,
14666,2018-06-26 19:00:00,6169.58,,,
14667,2018-06-26 18:00:00,6189.99,,,
14668,2018-06-26 17:00:00,6177.83,,,
14669,2018-06-26 16:00:00,6185.0,,,
14670,2018-06-26 15:00:00,6185.01,,,
14671,2018-06-26 14:00:00,6172.9,,,
14672,2018-06-26 13:00:00,6205.48,,,
14673,2018-06-26 12:00:00,6191.33,,,
14674,2018-06-26 11:00:00,6225.97,,,
14675,2018-06-26 10:00:00,6189.26,,,
14676,2018-06-26 09:00:00,6219.77,,,
14677,2018-06-26 08:00:00,6227.86,,,
14678,2018-06-26 07:00:00,6241.27,,,
14679,2018-06-26 06:00:00,6250.43,,,
14680,2018-06-26 05:00:00,6243.99,,,
14681,2018-06-26 04:00:00,6240.61,,,
14682,2018-06-26 03:00:00,6244.98,,,
14683,2018-06-26 02:00:00,6238.9,,,
14684,2018-06-26 01:00:00,6189.61,,,
14685,2018-06-26 00:00:00,6242.53,,,
14686,2018-06-25 23:00:00,6236.0,,,
14687,2018-06-25 22:00:00,6269.7,,,
14688,2018-06-25 21:00:00,6251.18,,,
14689,2018-06-25 20:00:00,6250.87,,,
14690,2018-06-25 19:00:00,6259.77,,,
14691,2018-06-25 18:00:00,6278.99,,,
14692,2018-06-25 17:00:00,6270.36,,,
14693,2018-06-25 16:00:00,6287.3,,,
14694,2018-06-25 15:00:00,6294.0,,,
14695,2018-06-25 14:00:00,6134.04,,,
14696,2018-06-25 13:00:00,6109.17,,,
14697,2018-06-25 12:00:00,6225.3,,,
14698,2018-06-25 11:00:00,6177.44,,,
14699,2018-06-25 10:00:00,6159.84,,,
14700,2018-06-25 09:00:00,6158.09,,,
14701,2018-06-25 08:00:00,6156.12,,,
14702,2018-06-25 07:00:00,6163.12,,,
14703,2018-06-25 06:00:00,6149.03,,,
14704,2018-06-25 05:00:00,6149.0,,,
14705,2018-06-25 04:00:00,6133.12,,,
14706,2018-06-25 03:00:00,6129.53,,,
14707,2018-06-25 02:00:00,6142.33,,,
14708,2018-06-25 01:00:00,6161.16,,,
14709,2018-06-25 00:00:00,6149.99,,,
14710,2018-06-24 23:00:00,6149.99,,,
14711,2018-06-24 22:00:00,6145.34,,,
14712,2018-06-24 21:00:00,6187.67,,,
14713,2018-06-24 20:00:00,6176.26,,,
14714,2018-06-24 19:00:00,6180.32,,,
14715,2018-06-24 18:00:00,6185.0,,,
14716,2018-06-24 17:00:00,6201.88,,,
14717,2018-06-24 16:00:00,5779.74,,,
14718,2018-06-24 15:00:00,5920.53,,,
14719,2018-06-24 14:00:00,5960.79,,,
14720,2018-06-24 13:00:00,5915.0,,,
14721,2018-06-24 12:00:00,5922.64,,,
14722,2018-06-24 11:00:00,5931.89,,,
14723,2018-06-24 10:00:00,5875.11,,,
14724,2018-06-24 09:00:00,5865.0,,,
14725,2018-06-24 08:00:00,5872.93,,,
14726,2018-06-24 07:00:00,5884.38,,,
14727,2018-06-24 06:00:00,5920.19,,,
14728,2018-06-24 05:00:00,5919.26,,,
14729,2018-06-24 04:00:00,6086.03,,,
14730,2018-06-24 03:00:00,6118.12,,,
14731,2018-06-24 02:00:00,6107.49,,,
14732,2018-06-24 01:00:00,6130.84,,,
14733,2018-06-24 00:00:00,6172.55,,,
14734,2018-06-23 23:00:00,6201.7,,,
14735,2018-06-23 22:00:00,6236.27,,,
14736,2018-06-23 21:00:00,6140.26,,,
14737,2018-06-23 20:00:00,6149.04,,,
14738,2018-06-23 19:00:00,6138.42,,,
14739,2018-06-23 18:00:00,6145.25,,,
14740,2018-06-23 17:00:00,6129.5,,,
14741,2018-06-23 16:00:00,6113.63,,,
14742,2018-06-23 15:00:00,6125.17,,,
14743,2018-06-23 14:00:00,6168.12,,,
14744,2018-06-23 13:00:00,6146.1,,,
14745,2018-06-23 12:00:00,6162.01,,,
14746,2018-06-23 11:00:00,6143.28,,,
14747,2018-06-23 10:00:00,6130.78,,,
14748,2018-06-23 09:00:00,6114.98,,,
14749,2018-06-23 08:00:00,6144.48,,,
14750,2018-06-23 07:00:00,6056.53,,,
14751,2018-06-23 06:00:00,6101.3,,,
14752,2018-06-23 05:00:00,6130.63,,,
14753,2018-06-23 04:00:00,6114.4,,,
14754,2018-06-23 03:00:00,6073.38,,,
14755,2018-06-23 02:00:00,6073.38,,,
14756,2018-06-23 01:00:00,6073.38,,,
14757,2018-06-23 00:00:00,6073.38,,,
14758,2018-06-22 23:00:00,6080.0,,,
14759,2018-06-22 22:00:00,6036.96,,,
14760,2018-06-22 21:00:00,6070.57,,,
14761,2018-06-22 20:00:00,6198.81,,,
14762,2018-06-22 19:00:00,6229.04,,,
14763,2018-06-22 18:00:00,6149.93,,,
14764,2018-06-22 17:00:00,6177.04,,,
14765,2018-06-22 16:00:00,6159.99,,,
14766,2018-06-22 15:00:00,6179.88,,,
14767,2018-06-22 14:00:00,6119.89,,,
14768,2018-06-22 13:00:00,6339.26,,,
14769,2018-06-22 12:00:00,6360.22,,,
14770,2018-06-22 11:00:00,6371.9,,,
14771,2018-06-22 10:00:00,6299.56,,,
14772,2018-06-22 09:00:00,6399.03,,,
14773,2018-06-22 08:00:00,6510.47,,,
14774,2018-06-22 07:00:00,6652.36,,,
14775,2018-06-22 06:00:00,6656.69,,,
14776,2018-06-22 05:00:00,6659.9,,,
14777,2018-06-22 04:00:00,6669.99,,,
14778,2018-06-22 03:00:00,6663.89,,,
14779,2018-06-22 02:00:00,6640.0,,,
14780,2018-06-22 01:00:00,6721.91,,,
14781,2018-06-22 00:00:00,6717.88,,,
14782,2018-06-21 23:00:00,6720.78,,,
14783,2018-06-21 22:00:00,6710.11,,,
14784,2018-06-21 21:00:00,6716.89,,,
14785,2018-06-21 20:00:00,6717.56,,,
14786,2018-06-21 19:00:00,6700.05,,,
14787,2018-06-21 18:00:00,6716.99,,,
14788,2018-06-21 17:00:00,6723.02,,,
14789,2018-06-21 16:00:00,6716.32,,,
14790,2018-06-21 15:00:00,6721.72,,,
14791,2018-06-21 14:00:00,6726.03,,,
14792,2018-06-21 13:00:00,6717.84,,,
14793,2018-06-21 12:00:00,6735.0,,,
14794,2018-06-21 11:00:00,6741.17,,,
14795,2018-06-21 10:00:00,6738.53,,,
14796,2018-06-21 09:00:00,6726.57,,,
14797,2018-06-21 08:00:00,6754.95,,,
14798,2018-06-21 07:00:00,6757.67,,,
14799,2018-06-21 06:00:00,6755.19,,,
14800,2018-06-21 05:00:00,6760.71,,,
14801,2018-06-21 04:00:00,6770.0,,,
14802,2018-06-21 03:00:00,6779.84,,,
14803,2018-06-21 02:00:00,6755.98,,,
14804,2018-06-21 01:00:00,6758.38,,,
14805,2018-06-21 00:00:00,6758.31,,,
14806,2018-06-20 23:00:00,6739.34,,,
14807,2018-06-20 22:00:00,6720.0,,,
14808,2018-06-20 21:00:00,6750.4,,,
14809,2018-06-20 20:00:00,6756.35,,,
14810,2018-06-20 19:00:00,6745.3,,,
14811,2018-06-20 18:00:00,6749.61,,,
14812,2018-06-20 17:00:00,6758.5,,,
14813,2018-06-20 16:00:00,6749.49,,,
14814,2018-06-20 15:00:00,6762.21,,,
14815,2018-06-20 14:00:00,6733.97,,,
14816,2018-06-20 13:00:00,6620.5,,,
14817,2018-06-20 12:00:00,6632.99,,,
14818,2018-06-20 11:00:00,6631.93,,,
14819,2018-06-20 10:00:00,6642.46,,,
14820,2018-06-20 09:00:00,6637.65,,,
14821,2018-06-20 08:00:00,6637.96,,,
14822,2018-06-20 07:00:00,6624.03,,,
14823,2018-06-20 06:00:00,6614.92,,,
14824,2018-06-20 05:00:00,6617.42,,,
14825,2018-06-20 04:00:00,6617.19,,,
14826,2018-06-20 03:00:00,6613.94,,,
14827,2018-06-20 02:00:00,6624.4,,,
14828,2018-06-20 01:00:00,6674.78,,,
14829,2018-06-20 00:00:00,6740.96,,,
14830,2018-06-19 23:00:00,6724.62,,,
14831,2018-06-19 22:00:00,6721.0,,,
14832,2018-06-19 21:00:00,6695.76,,,
14833,2018-06-19 20:00:00,6745.93,,,
14834,2018-06-19 19:00:00,6715.92,,,
14835,2018-06-19 18:00:00,6723.33,,,
14836,2018-06-19 17:00:00,6705.77,,,
14837,2018-06-19 16:00:00,6743.0,,,
14838,2018-06-19 15:00:00,6744.92,,,
14839,2018-06-19 14:00:00,6759.5,,,
14840,2018-06-19 13:00:00,6769.0,,,
14841,2018-06-19 12:00:00,6731.1,,,
14842,2018-06-19 11:00:00,6708.7,,,
14843,2018-06-19 10:00:00,6710.0,,,
14844,2018-06-19 09:00:00,6691.95,,,
14845,2018-06-19 08:00:00,6705.0,,,
14846,2018-06-19 07:00:00,6688.65,,,
14847,2018-06-19 06:00:00,6706.69,,,
14848,2018-06-19 05:00:00,6711.59,,,
14849,2018-06-19 04:00:00,6689.17,,,
14850,2018-06-19 03:00:00,6687.66,,,
14851,2018-06-19 02:00:00,6714.43,,,
14852,2018-06-19 01:00:00,6720.01,,,
14853,2018-06-19 00:00:00,6711.16,,,
14854,2018-06-18 23:00:00,6709.69,,,
14855,2018-06-18 22:00:00,6715.0,,,
14856,2018-06-18 21:00:00,6723.66,,,
14857,2018-06-18 20:00:00,6701.34,,,
14858,2018-06-18 19:00:00,6725.2,,,
14859,2018-06-18 18:00:00,6731.99,,,
14860,2018-06-18 17:00:00,6645.0,,,
14861,2018-06-18 16:00:00,6455.0,,,
14862,2018-06-18 15:00:00,6455.95,,,
14863,2018-06-18 14:00:00,6424.99,,,
14864,2018-06-18 13:00:00,6422.42,,,
14865,2018-06-18 12:00:00,6419.0,,,
14866,2018-06-18 11:00:00,6433.48,,,
14867,2018-06-18 10:00:00,6460.46,,,
14868,2018-06-18 09:00:00,6464.48,,,
14869,2018-06-18 08:00:00,6430.7,,,
14870,2018-06-18 07:00:00,6433.98,,,
14871,2018-06-18 06:00:00,6427.0,,,
14872,2018-06-18 05:00:00,6404.13,,,
14873,2018-06-18 04:00:00,6415.25,,,
14874,2018-06-18 03:00:00,6430.0,,,
14875,2018-06-18 02:00:00,6424.5,,,
14876,2018-06-18 01:00:00,6394.62,,,
14877,2018-06-18 00:00:00,6444.35,,,
14878,2018-06-17 23:00:00,6485.27,,,
14879,2018-06-17 22:00:00,6502.95,,,
14880,2018-06-17 21:00:00,6492.8,,,
14881,2018-06-17 20:00:00,6523.83,,,
14882,2018-06-17 19:00:00,6512.01,,,
14883,2018-06-17 18:00:00,6502.23,,,
14884,2018-06-17 17:00:00,6501.32,,,
14885,2018-06-17 16:00:00,6517.54,,,
14886,2018-06-17 15:00:00,6478.29,,,
14887,2018-06-17 14:00:00,6485.57,,,
14888,2018-06-17 13:00:00,6455.38,,,
14889,2018-06-17 12:00:00,6505.33,,,
14890,2018-06-17 11:00:00,6521.15,,,
14891,2018-06-17 10:00:00,6530.82,,,
14892,2018-06-17 09:00:00,6505.18,,,
14893,2018-06-17 08:00:00,6526.19,,,
14894,2018-06-17 07:00:00,6509.77,,,
14895,2018-06-17 06:00:00,6513.73,,,
14896,2018-06-17 05:00:00,6527.87,,,
14897,2018-06-17 04:00:00,6531.4,,,
14898,2018-06-17 03:00:00,6521.0,,,
14899,2018-06-17 02:00:00,6518.96,,,
14900,2018-06-17 01:00:00,6508.62,,,
14901,2018-06-17 00:00:00,6486.86,,,
14902,2018-06-16 23:00:00,6522.5,,,
14903,2018-06-16 22:00:00,6520.49,,,
14904,2018-06-16 21:00:00,6517.12,,,
14905,2018-06-16 20:00:00,6496.15,,,
14906,2018-06-16 19:00:00,6506.5,,,
14907,2018-06-16 18:00:00,6527.61,,,
14908,2018-06-16 17:00:00,6530.0,,,
14909,2018-06-16 16:00:00,6368.01,,,
14910,2018-06-16 15:00:00,6410.0,,,
14911,2018-06-16 14:00:00,6410.0,,,
14912,2018-06-16 13:00:00,6443.69,,,
14913,2018-06-16 12:00:00,6457.23,,,
14914,2018-06-16 11:00:00,6465.6,,,
14915,2018-06-16 10:00:00,6463.9,,,
14916,2018-06-16 09:00:00,6451.85,,,
14917,2018-06-16 08:00:00,6463.54,,,
14918,2018-06-16 07:00:00,6458.81,,,
14919,2018-06-16 06:00:00,6452.0,,,
14920,2018-06-16 05:00:00,6429.64,,,
14921,2018-06-16 04:00:00,6413.16,,,
14922,2018-06-16 03:00:00,6453.0,,,
14923,2018-06-16 02:00:00,6450.0,,,
14924,2018-06-16 01:00:00,6405.0,,,
14925,2018-06-16 00:00:00,6388.98,,,
14926,2018-06-15 23:00:00,6400.5,,,
14927,2018-06-15 22:00:00,6471.85,,,
14928,2018-06-15 21:00:00,6498.79,,,
14929,2018-06-15 20:00:00,6548.5,,,
14930,2018-06-15 19:00:00,6550.05,,,
14931,2018-06-15 18:00:00,6540.65,,,
14932,2018-06-15 17:00:00,6565.16,,,
14933,2018-06-15 16:00:00,6547.31,,,
14934,2018-06-15 15:00:00,6531.58,,,
14935,2018-06-15 14:00:00,6504.64,,,
14936,2018-06-15 13:00:00,6499.99,,,
14937,2018-06-15 12:00:00,6525.0,,,
14938,2018-06-15 11:00:00,6583.66,,,
14939,2018-06-15 10:00:00,6592.0,,,
14940,2018-06-15 09:00:00,6591.24,,,
14941,2018-06-15 08:00:00,6580.9,,,
14942,2018-06-15 07:00:00,6594.02,,,
14943,2018-06-15 06:00:00,6587.33,,,
14944,2018-06-15 05:00:00,6570.45,,,
14945,2018-06-15 04:00:00,6614.62,,,
14946,2018-06-15 03:00:00,6603.99,,,
14947,2018-06-15 02:00:00,6595.41,,,
14948,2018-06-15 01:00:00,6622.0,,,
14949,2018-06-15 00:00:00,6639.66,,,
14950,2018-06-14 23:00:00,6625.03,,,
14951,2018-06-14 22:00:00,6650.0,,,
14952,2018-06-14 21:00:00,6657.99,,,
14953,2018-06-14 20:00:00,6647.99,,,
14954,2018-06-14 19:00:00,6655.35,,,
14955,2018-06-14 18:00:00,6614.37,,,
14956,2018-06-14 17:00:00,6514.5,,,
14957,2018-06-14 16:00:00,6340.05,,,
14958,2018-06-14 15:00:00,6414.99,,,
14959,2018-06-14 14:00:00,6372.0,,,
14960,2018-06-14 13:00:00,6480.5,,,
14961,2018-06-14 12:00:00,6527.87,,,
14962,2018-06-14 11:00:00,6490.0,,,
14963,2018-06-14 10:00:00,6495.0,,,
14964,2018-06-14 09:00:00,6490.0,,,
14965,2018-06-14 08:00:00,6475.0,,,
14966,2018-06-14 07:00:00,6491.31,,,
14967,2018-06-14 06:00:00,6482.12,,,
14968,2018-06-14 05:00:00,6477.97,,,
14969,2018-06-14 04:00:00,6495.14,,,
14970,2018-06-14 03:00:00,6478.95,,,
14971,2018-06-14 02:00:00,6324.93,,,
14972,2018-06-14 01:00:00,6284.23,,,
14973,2018-06-14 00:00:00,6297.7,,,
14974,2018-06-13 23:00:00,6320.0,,,
14975,2018-06-13 22:00:00,6285.5,,,
14976,2018-06-13 21:00:00,6260.0,,,
14977,2018-06-13 20:00:00,6280.0,,,
14978,2018-06-13 19:00:00,6324.13,,,
14979,2018-06-13 18:00:00,6321.5,,,
14980,2018-06-13 17:00:00,6282.39,,,
14981,2018-06-13 16:00:00,6372.34,,,
14982,2018-06-13 15:00:00,6433.02,,,
14983,2018-06-13 14:00:00,6446.01,,,
14984,2018-06-13 13:00:00,6459.51,,,
14985,2018-06-13 12:00:00,6450.94,,,
14986,2018-06-13 11:00:00,6438.86,,,
14987,2018-06-13 10:00:00,6407.77,,,
14988,2018-06-13 09:00:00,6529.73,,,
14989,2018-06-13 08:00:00,6548.47,,,
14990,2018-06-13 07:00:00,6576.5,,,
14991,2018-06-13 06:00:00,6570.2,,,
14992,2018-06-13 05:00:00,6575.0,,,
14993,2018-06-13 04:00:00,6555.0,,,
14994,2018-06-13 03:00:00,6564.93,,,
14995,2018-06-13 02:00:00,6555.0,,,
14996,2018-06-13 01:00:00,6552.93,,,
14997,2018-06-13 00:00:00,6550.0,,,
14998,2018-06-12 23:00:00,6534.95,,,
14999,2018-06-12 22:00:00,6555.97,,,
15000,2018-06-12 21:00:00,6530.32,,,
15001,2018-06-12 20:00:00,6513.8,,,
15002,2018-06-12 19:00:00,6679.0,,,
15003,2018-06-12 18:00:00,6719.85,,,
15004,2018-06-12 17:00:00,6741.38,,,
15005,2018-06-12 16:00:00,6759.99,,,
15006,2018-06-12 15:00:00,6755.0,,,
15007,2018-06-12 14:00:00,6735.0,,,
15008,2018-06-12 13:00:00,6723.78,,,
15009,2018-06-12 12:00:00,6839.15,,,
15010,2018-06-12 11:00:00,6843.14,,,
15011,2018-06-12 10:00:00,6849.5,,,
15012,2018-06-12 09:00:00,6853.21,,,
15013,2018-06-12 08:00:00,6830.5,,,
15014,2018-06-12 07:00:00,6840.0,,,
15015,2018-06-12 06:00:00,6843.6,,,
15016,2018-06-12 05:00:00,6830.03,,,
15017,2018-06-12 04:00:00,6827.89,,,
15018,2018-06-12 03:00:00,6870.0,,,
15019,2018-06-12 02:00:00,6859.99,,,
15020,2018-06-12 01:00:00,6849.99,,,
15021,2018-06-12 00:00:00,6878.0,,,
15022,2018-06-11 23:00:00,6790.69,,,
15023,2018-06-11 22:00:00,6772.53,,,
15024,2018-06-11 21:00:00,6761.61,,,
15025,2018-06-11 20:00:00,6762.51,,,
15026,2018-06-11 19:00:00,6751.49,,,
15027,2018-06-11 18:00:00,6721.26,,,
15028,2018-06-11 17:00:00,6743.94,,,
15029,2018-06-11 16:00:00,6710.7,,,
15030,2018-06-11 15:00:00,6713.15,,,
15031,2018-06-11 14:00:00,6748.31,,,
15032,2018-06-11 13:00:00,6768.35,,,
15033,2018-06-11 12:00:00,6782.19,,,
15034,2018-06-11 11:00:00,6766.6,,,
15035,2018-06-11 10:00:00,6768.06,,,
15036,2018-06-11 09:00:00,6793.5,,,
15037,2018-06-11 08:00:00,6650.0,,,
15038,2018-06-11 07:00:00,6763.0,,,
15039,2018-06-11 06:00:00,6755.59,,,
15040,2018-06-11 05:00:00,6794.93,,,
15041,2018-06-11 04:00:00,6777.12,,,
15042,2018-06-11 03:00:00,6795.12,,,
15043,2018-06-11 02:00:00,6764.98,,,
15044,2018-06-11 01:00:00,6717.77,,,
15045,2018-06-11 00:00:00,6770.0,,,
15046,2018-06-10 23:00:00,6683.01,,,
15047,2018-06-10 22:00:00,6757.47,,,
15048,2018-06-10 21:00:00,6721.63,,,
15049,2018-06-10 20:00:00,6840.01,,,
15050,2018-06-10 19:00:00,6757.72,,,
15051,2018-06-10 18:00:00,6744.5,,,
15052,2018-06-10 17:00:00,7211.35,,,
15053,2018-06-10 16:00:00,7239.06,,,
15054,2018-06-10 15:00:00,7241.33,,,
15055,2018-06-10 14:00:00,7274.35,,,
15056,2018-06-10 13:00:00,7232.28,,,
15057,2018-06-10 12:00:00,7225.0,,,
15058,2018-06-10 11:00:00,7247.66,,,
15059,2018-06-10 10:00:00,7242.37,,,
15060,2018-06-10 09:00:00,7215.77,,,
15061,2018-06-10 08:00:00,7195.61,,,
15062,2018-06-10 07:00:00,7315.0,,,
15063,2018-06-10 06:00:00,7303.5,,,
15064,2018-06-10 05:00:00,7284.48,,,
15065,2018-06-10 04:00:00,7273.0,,,
15066,2018-06-10 03:00:00,7334.75,,,
15067,2018-06-10 02:00:00,7331.19,,,
15068,2018-06-10 01:00:00,7269.37,,,
15069,2018-06-10 00:00:00,7501.64,,,
15070,2018-06-09 23:00:00,7593.29,,,
15071,2018-06-09 22:00:00,7610.99,,,
15072,2018-06-09 21:00:00,7630.0,,,
15073,2018-06-09 20:00:00,7617.22,,,
15074,2018-06-09 19:00:00,7602.22,,,
15075,2018-06-09 18:00:00,7600.79,,,
15076,2018-06-09 17:00:00,7589.0,,,
15077,2018-06-09 16:00:00,7612.99,,,
15078,2018-06-09 15:00:00,7588.09,,,
15079,2018-06-09 14:00:00,7591.53,,,
15080,2018-06-09 13:00:00,7600.45,,,
15081,2018-06-09 12:00:00,7641.5,,,
15082,2018-06-09 11:00:00,7655.99,,,
15083,2018-06-09 10:00:00,7634.01,,,
15084,2018-06-09 09:00:00,7636.0,,,
15085,2018-06-09 08:00:00,7652.96,,,
15086,2018-06-09 07:00:00,7668.65,,,
15087,2018-06-09 06:00:00,7661.27,,,
15088,2018-06-09 05:00:00,7656.49,,,
15089,2018-06-09 04:00:00,7664.5,,,
15090,2018-06-09 03:00:00,7673.69,,,
15091,2018-06-09 02:00:00,7650.5,,,
15092,2018-06-09 01:00:00,7640.19,,,
15093,2018-06-09 00:00:00,7647.19,,,
15094,2018-06-08 23:00:00,7647.08,,,
15095,2018-06-08 22:00:00,7659.67,,,
15096,2018-06-08 21:00:00,7647.0,,,
15097,2018-06-08 20:00:00,7642.5,,,
15098,2018-06-08 19:00:00,7647.21,,,
15099,2018-06-08 18:00:00,7650.0,,,
15100,2018-06-08 17:00:00,7650.38,,,
15101,2018-06-08 16:00:00,7630.06,,,
15102,2018-06-08 15:00:00,7588.51,,,
15103,2018-06-08 14:00:00,7581.12,,,
15104,2018-06-08 13:00:00,7552.58,,,
15105,2018-06-08 12:00:00,7560.78,,,
15106,2018-06-08 11:00:00,7566.0,,,
15107,2018-06-08 10:00:00,7635.95,,,
15108,2018-06-08 09:00:00,7630.76,,,
15109,2018-06-08 08:00:00,7632.74,,,
15110,2018-06-08 07:00:00,7645.0,,,
15111,2018-06-08 06:00:00,7623.0,,,
15112,2018-06-08 05:00:00,7635.25,,,
15113,2018-06-08 04:00:00,7642.0,,,
15114,2018-06-08 03:00:00,7661.99,,,
15115,2018-06-08 02:00:00,7679.99,,,
15116,2018-06-08 01:00:00,7690.67,,,
15117,2018-06-08 00:00:00,7691.26,,,
15118,2018-06-07 23:00:00,7650.5,,,
15119,2018-06-07 22:00:00,7651.5,,,
15120,2018-06-07 21:00:00,7660.0,,,
15121,2018-06-07 20:00:00,7694.02,,,
15122,2018-06-07 19:00:00,7696.32,,,
15123,2018-06-07 18:00:00,7688.38,,,
15124,2018-06-07 17:00:00,7710.0,,,
15125,2018-06-07 16:00:00,7685.01,,,
15126,2018-06-07 15:00:00,7680.01,,,
15127,2018-06-07 14:00:00,7692.11,,,
15128,2018-06-07 13:00:00,7704.64,,,
15129,2018-06-07 12:00:00,7688.94,,,
15130,2018-06-07 11:00:00,7689.22,,,
15131,2018-06-07 10:00:00,7690.33,,,
15132,2018-06-07 09:00:00,7689.99,,,
15133,2018-06-07 08:00:00,7704.93,,,
15134,2018-06-07 07:00:00,7695.57,,,
15135,2018-06-07 06:00:00,7706.57,,,
15136,2018-06-07 05:00:00,7711.03,,,
15137,2018-06-07 04:00:00,7730.06,,,
15138,2018-06-07 03:00:00,7711.0,,,
15139,2018-06-07 02:00:00,7719.94,,,
15140,2018-06-07 01:00:00,7726.41,,,
15141,2018-06-07 00:00:00,7657.93,,,
15142,2018-06-06 23:00:00,7659.75,,,
15143,2018-06-06 22:00:00,7666.0,,,
15144,2018-06-06 21:00:00,7623.15,,,
15145,2018-06-06 20:00:00,7533.48,,,
15146,2018-06-06 19:00:00,7511.22,,,
15147,2018-06-06 18:00:00,7525.48,,,
15148,2018-06-06 17:00:00,7520.98,,,
15149,2018-06-06 16:00:00,7655.0,,,
15150,2018-06-06 15:00:00,7621.24,,,
15151,2018-06-06 14:00:00,7637.63,,,
15152,2018-06-06 13:00:00,7659.3,,,
15153,2018-06-06 12:00:00,7619.91,,,
15154,2018-06-06 11:00:00,7607.87,,,
15155,2018-06-06 10:00:00,7595.44,,,
15156,2018-06-06 09:00:00,7616.58,,,
15157,2018-06-06 08:00:00,7625.33,,,
